# index color lcper lcamp obsno absmag
5.810000000000000000e+02 5.637892649818063706e-01 2.120461220324368767e+01 1.912961740000605371e+00 2.952598919212762780e+02 1.597117876449190810e+01
5.820000000000000000e+02 4.915810785432125352e-01 1.219566637544410170e+01 6.767439831073867040e-01 1.175908270547407994e+02 1.805050357622085500e+01
5.830000000000000000e+02 2.203311735290758300e-02 1.045963462070655225e+01 6.929883768172770964e-01 1.096672038562528400e+02 1.891306334585342341e+01
5.840000000000000000e+02 4.853705920633689663e-01 9.319339563389377190e+00 1.154620067470714107e+00 4.195725363752039527e+01 1.706370353815323426e+01
5.850000000000000000e+02 9.594503768923343667e-01 7.597774931172612156e+00 1.275119290030897856e+00 5.786546816964911244e+01 1.244650159070332940e+01
5.860000000000000000e+02 6.654786638709774271e-01 3.164133784342863187e+00 5.690853930580080933e-01 3.364035944530909319e+02 1.947150182900765003e+01
5.870000000000000000e+02 -1.041719688958614443e-01 1.289144395269158494e+01 9.896361716940083042e-01 2.096276068501750558e+02 1.994188983840420804e+01
5.880000000000000000e+02 5.119809611737213828e-01 8.722913357719262706e+01 7.058622267151194452e-01 1.850205585118417275e+02 1.648503169412835945e+01
5.890000000000000000e+02 6.022881004687041795e-01 4.752261928222752729e+00 9.187198131858578254e-01 8.069247754012747009e+01 1.924962597010552656e+01
5.900000000000000000e+02 3.203002118829906819e-01 2.448582152145923896e+00 1.257489740282162982e+00 6.311560693916439391e+01 1.839979176037336828e+01
5.910000000000000000e+02 1.920146406538181250e-01 1.445267346446619072e+01 2.960068958487530044e-01 4.166115745938900972e+01 1.803041848921954937e+01
5.920000000000000000e+02 5.011151519603166404e-01 1.569169241356947708e+01 1.132041088432484077e+00 1.046807626897537062e+02 1.858362870881902751e+01
5.930000000000000000e+02 5.538827616067045767e-01 1.183040340551146841e+01 8.040081082584362715e-01 9.543791674347410492e+01 1.904322446758576604e+01
5.940000000000000000e+02 3.527010121370727225e-01 1.007437559166957364e+01 1.241584159833543088e+00 9.392543981940801245e+01 1.974502273523564355e+01
5.950000000000000000e+02 7.692220581754046771e-01 2.310998905037229179e+01 1.410108199951752628e+00 2.879100056406337416e+01 1.941198037117850106e+01
5.960000000000000000e+02 2.119503981943215987e-01 8.001688092734633884e+00 1.384713347811151518e+00 6.545226497448000202e+01 1.161588695326366327e+01
5.970000000000000000e+02 8.902180818687579489e-01 9.876702987473720441e+00 7.887082080893206282e-01 2.801795350743395829e+01 1.849569128882779268e+01
5.980000000000000000e+02 2.235846495096135422e-01 2.764463905640210584e+01 7.840146469767781401e-01 1.176399524437539839e+02 1.877918935312724003e+01
5.990000000000000000e+02 6.699446526012775571e-01 5.355154892743735573e+00 7.531889331081867978e-01 3.942339779714930046e+02 1.681767603028585256e+01
6.000000000000000000e+02 2.428159185050382807e-01 1.744481250853005463e+02 7.445657323795961124e-01 2.492301917166414427e+01 1.700581501925645256e+01
6.010000000000000000e+02 4.160141383842475005e-02 5.603289603059188551e+01 5.588674462684140032e-01 1.143358537131857986e+02 1.564033635558964797e+01
6.020000000000000000e+02 2.848990079180918067e-01 8.816298394469002986e+00 8.572388274345136283e-01 5.108796587548447405e+02 1.703610918762194615e+01
6.030000000000000000e+02 2.796268239848682668e-01 8.464987491168014344e+01 1.155360434156896821e+00 1.336824053319284928e+02 1.800191436574906234e+01
6.040000000000000000e+02 7.026450491958263767e-02 4.378919492159159432e+00 6.832139356152933107e-01 2.138447939784499283e+02 1.871946699565776129e+01
6.050000000000000000e+02 1.832993942884632022e-01 5.474374088466261057e+00 1.461882645160084149e+00 6.245567096361698134e+01 1.740037626632748413e+01
6.060000000000000000e+02 7.088561968902883370e-01 4.656240596325357473e+01 5.322169004521362101e-01 1.693769956026436319e+02 1.971968491754831376e+01
6.070000000000000000e+02 6.217239678339520070e-01 1.261672794057614411e+01 1.378980884271220342e+00 9.487930213687734238e+01 1.986858193932864225e+01
6.080000000000000000e+02 6.286426349115998846e-01 1.549826592719583118e+01 4.743124270801746256e-01 2.766530199773376921e+02 1.762102748469712310e+01
6.090000000000000000e+02 8.397123418232124159e-01 5.245857798499960722e+01 1.257444060295545230e+00 3.207163105999491108e+02 1.649218955087560801e+01
6.100000000000000000e+02 7.115675427879621928e-01 1.226834280916442133e+01 1.172699885504029371e+00 5.930150200875764455e+01 1.412270903317409321e+01
6.110000000000000000e+02 6.339167144188531111e-01 7.710618370122118037e+00 2.794605482702489763e+00 5.783413370065005665e+02 1.455554546889475276e+01
6.120000000000000000e+02 3.627953092938597246e-01 7.684167638164860037e+00 6.929812271451961658e-01 1.275057636089091488e+02 1.642731960551462933e+01
6.130000000000000000e+02 9.464786209051444521e-01 1.012524196268318022e+01 1.451574798247296183e+00 1.568964458185967601e+02 1.667600822070798472e+01
6.140000000000000000e+02 8.151734087716611121e-01 7.211635431165005272e+00 6.381434529181099213e-01 1.327596474803112692e+01 1.912016438354295289e+01
6.150000000000000000e+02 4.149749979044377035e-01 1.279982152214658697e+01 1.050487316693850426e+00 1.058107930774988574e+02 1.781054829607048617e+01
6.160000000000000000e+02 8.618848595409136504e-01 9.663119034516062911e+00 5.502933205903928204e-01 2.235651244840916974e+01 1.707768214842299770e+01
6.170000000000000000e+02 6.829444972304917760e-01 6.032017393997486820e+00 1.079385531496809714e+00 2.953004992542309992e+02 1.484904934741845750e+01
6.180000000000000000e+02 5.404673523554567316e-01 1.583623374803880779e+01 1.338575116064531834e+00 7.391614405225797668e+01 1.619392560110258117e+01
6.190000000000000000e+02 2.971728730234320937e-01 8.212440293043989925e+00 8.022384463143517053e-01 2.010380564867364512e+02 1.913050856873501715e+01
6.200000000000000000e+02 1.186400526306096159e-01 3.879389521712620414e+00 1.126299712095659489e+00 7.503358063504650843e+00 1.922090224078485932e+01
6.210000000000000000e+02 3.271156157675216281e-01 1.087684219608273217e+01 1.193340417854157787e+00 1.375090237611169925e+02 1.748013013311190278e+01
6.220000000000000000e+02 5.316508591949320461e-04 3.237279536502079935e+01 3.760149481097036506e-01 9.387608086948522157e+01 1.434917938528815995e+01
6.230000000000000000e+02 3.210857305085101920e-02 3.410690421896292435e+01 2.223670092433062351e+00 4.355739209830925773e+01 1.840628567727073062e+01
6.240000000000000000e+02 5.034671279632003671e-01 2.720019276942815054e+02 6.009360036808892858e-01 1.619644977710843818e+02 1.442969711923803189e+01
6.250000000000000000e+02 4.794710693665105716e-01 1.622302173141171266e+01 1.992342206840287400e+00 4.131812705405157260e+01 1.756508707101342281e+01
6.260000000000000000e+02 6.567025014436589370e-01 1.663436308688650200e+01 1.073172970953181871e+00 6.619084720743735772e+01 1.926831399313901017e+01
6.270000000000000000e+02 1.152208216826610676e-01 2.538471914624968662e+01 1.419921544153512682e+00 9.970906995649239946e+01 1.697916393732446494e+01
6.280000000000000000e+02 5.628837712812997385e-01 2.879765714702418222e+01 9.436518471964870924e-01 9.438671370058190746e+01 1.628140287056940494e+01
6.290000000000000000e+02 2.029157592313691194e-01 1.659357635513016760e+01 6.668483970294106777e-01 4.436857269490834454e+01 1.869736234914305584e+01
6.300000000000000000e+02 8.981242077626034881e-01 2.356353057536915685e+01 6.980444666319436386e-01 4.332668354041803127e+02 1.576192952591717855e+01
6.310000000000000000e+02 5.485550575266835427e-01 1.925476692382415322e+01 1.701199233783984521e+00 1.953586161783676403e+02 1.724240395647298385e+01
6.320000000000000000e+02 4.950184491688736643e-01 2.521266824843433341e+01 1.541997543988175234e+00 2.266608810039034339e+01 1.843160605830744103e+01
6.330000000000000000e+02 5.414491205463750623e-01 6.008426191778415415e+00 1.004255062942187804e+00 1.946327050618027954e+02 1.869526127217169886e+01
6.340000000000000000e+02 6.408737269269498826e-01 7.465821989047209506e+00 1.210314303480125364e+00 1.236655433390546790e+02 1.950429845192871170e+01
6.350000000000000000e+02 9.919056017459473296e-01 4.183191443652165731e+01 1.067394310516279754e+00 5.708721737791054807e+01 1.735149042977795375e+01
6.360000000000000000e+02 2.071525936333597773e-01 4.507666390826916114e+01 8.072485762491350414e-01 5.321195913692861268e+01 1.675361067477440358e+01
6.370000000000000000e+02 3.964878451128389103e-01 4.181144328958470879e+00 6.344290200746479647e-01 5.733647171898871164e+01 1.778778044375199130e+01
6.380000000000000000e+02 6.576532096468701294e-01 2.527968599668421845e+01 1.037533351094440004e+00 1.741776235246059628e+02 1.263728171553896473e+01
6.390000000000000000e+02 6.217444481437234272e-01 2.897524687229797280e+01 1.307791684409720601e+00 1.015786959845455897e+02 1.842242485360586457e+01
6.400000000000000000e+02 4.433458686639097368e-01 9.604657511391027924e+01 1.155749871188308964e+00 4.303134529774414574e+01 1.812584658333520338e+01
6.410000000000000000e+02 -2.328392613292056268e-01 4.958856477519056938e+01 7.132443548857495541e-01 3.899661660970598405e+02 1.812273543137148124e+01
6.420000000000000000e+02 3.294564033112521440e-01 3.239987989223063636e+00 3.185030984296985390e-01 3.446041772628101967e+02 1.827840257840971105e+01
6.430000000000000000e+02 3.489019019331712212e-01 5.405874869117226922e+00 7.176400127884291491e-01 1.861521116777724671e+01 1.898334573968285355e+01
6.440000000000000000e+02 3.607935979058431997e-01 3.059137519272725569e+01 2.311358876757794611e+00 2.053383997076105913e+02 1.927449601709630400e+01
6.450000000000000000e+02 -4.311758848187718929e-02 1.374788918247270075e+01 1.423183807982367322e+00 2.986901886326506883e+01 1.834344238596789012e+01
6.460000000000000000e+02 3.532648965083939330e-01 6.807591559174167806e+00 1.197979980504313424e+00 1.403393402557854586e+02 1.857834577925046560e+01
6.470000000000000000e+02 5.964069091843516857e-01 4.433643558186059153e+00 1.056348521218261505e+00 7.312753616906766752e+01 1.937764683405798394e+01
6.480000000000000000e+02 6.644119266836220339e-01 3.758919944757546716e+01 6.844747240267095023e-01 4.339393054723084902e+02 1.927245298842019849e+01
6.490000000000000000e+02 3.654639990829952612e-01 1.069656349542927032e+01 6.524077842937724414e-01 6.417995024373350077e+01 1.853071657050513465e+01
6.500000000000000000e+02 8.488199872475352681e-01 1.581230341569265363e+01 1.003635821958077878e+00 1.996308456761308037e+02 1.364454409366666532e+01
6.510000000000000000e+02 5.194735497479905373e-01 5.164847805880718568e+00 1.544062216653619979e+00 1.642473439396018193e+02 1.366023954351138414e+01
6.520000000000000000e+02 3.435584344531594780e-01 3.431813323993054610e+00 7.355407640665254654e-01 3.225406249461747876e+01 1.572496816867650260e+01
6.530000000000000000e+02 6.657837395678715131e-01 6.675591117098768734e+00 1.378935612093330487e+00 7.325659023385145474e+01 1.419535293073711557e+01
6.540000000000000000e+02 5.010478349208387083e-01 8.000525653144830329e+00 1.010782578640163187e+00 2.658766668907441613e+02 1.669267906943150948e+01
6.550000000000000000e+02 4.905647960430180032e-01 3.123270281487154065e+01 2.006346493299918876e+00 1.466534598968054013e+02 1.315897933523232588e+01
6.560000000000000000e+02 7.560162491114049699e-01 8.220582371426274904e+00 1.184322129098024146e+00 1.655426294075156761e+02 1.839670649260931157e+01
6.570000000000000000e+02 4.442888775486009689e-01 1.582575149580293328e+01 1.209239440046525838e+00 3.315555830265142276e+02 1.897277897891556364e+01
6.580000000000000000e+02 7.734128198966633283e-01 6.697156133474300610e+00 1.169169235218709746e+00 1.101153051022283051e+02 1.697868554334232982e+01
6.590000000000000000e+02 1.683804974432005219e-01 2.859861440140362276e+01 6.869220422213320187e-01 1.859694733744130417e+02 1.547182613544755014e+01
6.600000000000000000e+02 5.625463975739363187e-01 3.219575043460201158e+01 1.296937412022036940e+00 3.368487971801074821e+01 1.610883025999439155e+01
6.610000000000000000e+02 8.742611854314898956e-01 7.532568429893923501e+00 1.782692122195641993e+00 2.394662621421774062e+01 1.875840738516252415e+01
6.620000000000000000e+02 5.616741302960925886e-01 1.563815403071112975e+01 4.758816196071561366e-01 1.662101398435438853e+02 1.590873899389801238e+01
6.630000000000000000e+02 9.466915590933933089e-03 1.306899597653506007e+01 9.300586023779844336e-01 3.642299311827831048e+02 1.823511903132013856e+01
6.640000000000000000e+02 5.117056526730701105e-01 4.155704183511236494e+00 9.811091895475861913e-01 4.727990315400657551e+02 1.314264637017054049e+01
6.650000000000000000e+02 5.660229752557975891e-01 1.102539503538579879e+01 1.052539644699363119e+00 1.776266686943657760e+02 1.897192346503101845e+01
6.660000000000000000e+02 2.940974771749623740e-01 3.077314201325710652e+00 9.271422090997381016e-01 3.624101163491822319e+01 1.496067682596289217e+01
6.670000000000000000e+02 8.072219993643801050e-01 1.015549803373978577e+01 8.806365744725339617e-01 6.282405262326478805e+02 1.593278593973166934e+01
6.680000000000000000e+02 6.977207510101888221e-01 2.890146852499668029e+01 1.652663321152032072e+00 2.695129846727395488e+02 1.715365811510956107e+01
6.690000000000000000e+02 1.272964194703522511e-01 7.700135806334287736e+00 2.389791376587102167e+00 9.163571628107447964e+01 1.926768073529706982e+01
6.700000000000000000e+02 4.949228120754502469e-01 3.177157380942581000e+01 7.975225468447695309e-01 4.277353376984329714e+01 1.948233098120482509e+01
6.710000000000000000e+02 7.754010928782354428e-01 1.343579416434216078e+01 9.041259581055848260e-01 2.280007904553482661e+02 1.822557733099203148e+01
6.720000000000000000e+02 1.756044671729111717e-01 1.580863913226103534e+01 1.623630133629254457e+00 9.400268932936386364e+02 1.332011588706319216e+01
6.730000000000000000e+02 3.230960348328276721e-02 7.659242994768753476e+00 3.387697701577990772e-01 2.931598186611349988e+01 1.579232670489360757e+01
6.740000000000000000e+02 5.942972004854936152e-01 8.963105450400188801e+00 9.530621956951976781e-01 2.212565795227147305e+02 1.963777682187605222e+01
6.750000000000000000e+02 6.652852497812214994e-01 8.696291491044016198e+01 1.505831907095444677e+00 3.211310758967667311e+01 1.975572666676173839e+01
6.760000000000000000e+02 7.241529973493021632e-02 4.524456724895888016e+01 1.449006438066562596e+00 6.399256132296699917e+01 1.703389797052971488e+01
6.770000000000000000e+02 2.750991209028619822e-01 5.191418664918468373e+00 1.561098355852155395e+00 2.570260873879113817e+01 1.410341744525403662e+01
6.780000000000000000e+02 6.840602196210154862e-01 3.324314302511915287e+00 2.111110016206925621e+00 4.406887398429152114e+01 1.951310731328444703e+01
6.790000000000000000e+02 4.838493957999714934e-01 1.748763520782671321e+01 1.131958478606458707e+00 1.207388055859989464e+02 1.881995694816730946e+01
6.800000000000000000e+02 7.149774083867239671e-01 2.005936568605567061e+01 6.511288166499225039e-01 2.760314967899868748e+02 1.675487128353620747e+01
6.810000000000000000e+02 4.401881810637801040e-01 6.544060511650085843e+00 1.792639225170875594e+00 9.254119949830986513e+01 1.866455512027197017e+01
6.820000000000000000e+02 4.742771608407037598e-01 1.531738350330182463e+01 8.846054396040365919e-01 1.304144995718098414e+02 1.687888995290187921e+01
6.830000000000000000e+02 6.347205490745617684e-01 8.003928128802284547e+00 1.072787587955945643e+00 1.821049515577417921e+01 1.699830814377635946e+01
6.840000000000000000e+02 4.562150294119426408e-01 1.290996463114221982e+01 5.826249585472246251e-01 1.558703988035850330e+02 1.542460145260976390e+01
6.850000000000000000e+02 2.285966981987604674e-01 7.137700048554567900e+01 4.977614781425049317e-01 2.984844065751864832e+02 1.883044869350638351e+01
6.860000000000000000e+02 1.034088575096079543e+00 3.289262865694514204e+00 1.625665146505260727e+00 9.049014582883013702e+01 1.830422498493521744e+01
6.870000000000000000e+02 6.366638994624684855e-01 6.952463058485286673e+00 1.324508903276173433e+00 2.003677784310285404e+02 1.950484582590958382e+01
6.880000000000000000e+02 4.766685480846621914e-01 1.136454472354975564e+01 7.898895870545725728e-01 3.729134799901218003e+02 1.794122770484280949e+01
6.890000000000000000e+02 3.048790254609314854e-01 1.040790753506400890e+01 2.295705165996949848e+00 2.105245294912292664e+01 1.843885887417254921e+01
6.900000000000000000e+02 5.798952523512089785e-01 2.185557770715982429e+01 2.312209872050664305e+00 4.645941564880898795e+02 1.758768172267093988e+01
6.910000000000000000e+02 6.166189429743657024e-01 1.537219717069633873e+01 6.331837122613356295e-01 1.097773431634133203e+02 1.955420044306895022e+01
6.920000000000000000e+02 4.842379339321370435e-01 5.536787127585189694e+01 1.445121354013844561e+00 7.199767715051483208e+01 1.453988952556326808e+01
6.930000000000000000e+02 3.281708207914318942e-01 2.145471388720990902e+01 5.918730271911917251e-01 2.489824335857886979e+02 1.875934276977446657e+01
6.940000000000000000e+02 1.347369829014153364e-01 7.257677665445087634e+00 2.404713368241720772e+00 8.974137741292742021e+01 1.601563497032779537e+01
6.950000000000000000e+02 4.814383266798332173e-01 1.990196422778883090e+01 1.085043929896024162e+00 1.223917937332419541e+02 1.717648862878202110e+01
6.960000000000000000e+02 4.135798226357761953e-01 4.866555050487073153e+00 2.123292404973269765e+00 2.262407636831338209e+01 1.641740652156079605e+01
6.970000000000000000e+02 5.946886806607568632e-01 1.102294204623896334e+01 4.026069463887491651e-01 1.002915530829177669e+03 1.773486699926680643e+01
6.980000000000000000e+02 2.257703355499512399e-01 1.834689153539767048e+01 9.856350388596932799e-01 1.622806544581123944e+02 1.654066187757157280e+01
6.990000000000000000e+02 3.489556413826015446e-01 1.380445449243184797e+01 5.579239502114374805e-01 1.026192154394914411e+02 1.936639244073892030e+01
7.000000000000000000e+02 5.403518512694602816e-01 7.298852369308009180e+00 1.948657322768470701e+00 2.447288920403923740e+01 1.922562870018894543e+01
7.010000000000000000e+02 5.440308395506824324e-01 5.448795036864209962e+00 6.769303299837067245e-01 1.233791819365105198e+02 1.905379208036616490e+01
7.020000000000000000e+02 5.416773654944676553e-01 7.838283610721609840e+00 7.614307283520956871e-01 6.006527345645594096e+02 1.865070368375851473e+01
7.030000000000000000e+02 8.081757304629433314e-02 1.783154901988988428e+01 1.052068288760716452e+00 3.620472381389649286e+02 1.453467197191504923e+01
7.040000000000000000e+02 7.279043772755298125e-01 6.779107450106577559e+00 1.013185500273709350e+00 2.413278160115880269e+02 1.842120421934505714e+01
7.050000000000000000e+02 6.999138653490080131e-01 2.554983134066421258e+01 1.168844023916989050e+00 3.821472815987126381e+01 1.907874133588178367e+01
7.060000000000000000e+02 9.939594787431107470e-01 2.071414425716104546e+01 8.529737119829328140e-01 8.345154229251518530e+01 1.993826276636154660e+01
7.070000000000000000e+02 6.558645929343320802e-01 7.287590602106318372e+00 1.479186743725986908e+00 3.398484861421109571e+01 1.229893566683033690e+01
7.080000000000000000e+02 7.030557949982079169e-01 1.059483001359614818e+01 9.028482215880945239e-01 1.166717390373690648e+02 1.512036517730997964e+01
7.090000000000000000e+02 4.486147070204115073e-01 5.800325593289516135e+00 6.953138695169815975e-01 5.284291839636493648e+01 1.943005630961359742e+01
7.100000000000000000e+02 8.089327843893389103e-01 1.767562252184347642e+02 1.127718346518444381e+00 4.251906890600982081e+01 1.756173645011503837e+01
7.110000000000000000e+02 5.216473276353383870e-01 1.036522067970325267e+01 1.041923910210867055e+00 1.599742339822227848e+02 1.813001002170557996e+01
7.120000000000000000e+02 4.275832245981588953e-01 2.670286398600308431e+01 8.108344756611104431e-01 3.424502124995823493e+01 1.873624911691278783e+01
7.130000000000000000e+02 2.179135928939440747e-01 3.977931313041835892e+01 1.300090910682179191e+00 1.389845214079604148e+02 1.812468202374406445e+01
7.140000000000000000e+02 2.422294414289744569e-01 3.257860249068909297e+01 1.557452217550662210e+00 2.032770502264961863e+02 1.588161943567740586e+01
7.150000000000000000e+02 4.613439367015866877e-01 6.259742837543087468e+00 1.162123867826019508e+00 2.581638596777983707e+02 1.755989050473326785e+01
7.160000000000000000e+02 2.367433215773859789e-01 2.214284862451853897e+01 5.050380919566800353e-01 2.743731153314707853e+02 1.925166940814489891e+01
7.170000000000000000e+02 6.758233600852584511e-01 4.582727617807713472e+01 1.902753201963310659e+00 1.949901412325656338e+02 1.876299174162442540e+01
7.180000000000000000e+02 6.584706737183336767e-01 1.466425356087425236e+01 1.105325667647805599e+00 1.004377679994899779e+02 1.983608597254357875e+01
7.190000000000000000e+02 3.792996109626244339e-01 4.207919095465737058e+00 8.075655700775504764e-01 2.212032912699800420e+02 1.873067091767308767e+01
7.200000000000000000e+02 5.572220590837007048e-01 1.323494828568427550e+01 1.673584749356635593e+00 2.490842796201981457e+02 1.307572362387343645e+01
7.210000000000000000e+02 1.970212992006627473e-01 3.305569664370226235e+01 7.320502278382667871e-01 1.228978732124625424e+02 1.810363601816840884e+01
7.220000000000000000e+02 5.675436169533375486e-01 6.065393093712571293e+00 1.033873551789868062e+00 1.820280688603011754e+02 1.804355634393571961e+01
7.230000000000000000e+02 6.189466371264935596e-01 4.023227653342500787e+01 1.152825273697654751e+00 2.993116739864645837e+01 1.519430648094849801e+01
7.240000000000000000e+02 7.513521390734221317e-01 3.690828868783343353e+01 9.498891363909804930e-01 3.769546826558155317e+01 1.988639744611032256e+01
7.250000000000000000e+02 6.097104745377298629e-01 1.152239371869658413e+01 1.139683015143507783e+00 1.205566526638424563e+02 1.877968968166190677e+01
7.260000000000000000e+02 7.372867228300652442e-01 6.645825595893745330e+00 1.086408609338828768e+00 6.392294898159809691e+01 1.883967863809254339e+01
7.270000000000000000e+02 7.835043754560628848e-01 1.490903914866249380e+01 1.034285583833237654e+00 1.166269138353878105e+02 1.626997174915049627e+01
7.280000000000000000e+02 9.775873846382026056e-01 5.054205943348918595e+00 7.791338327184533785e-01 3.606980711680060381e+01 1.865016865910489585e+01
7.290000000000000000e+02 7.128590832945422839e-01 4.176675372206294590e+00 9.177920356410829150e-01 8.177620147070311418e+01 1.678793328208613644e+01
7.300000000000000000e+02 3.482054638894083176e-01 1.514143889272420296e+01 1.001919123152767543e+00 1.004005325212432069e+02 1.869657107843040222e+01
7.310000000000000000e+02 6.422557078269560682e-01 4.346885233991994113e+01 1.187173466591340709e+00 1.116616152253148755e+02 1.820522494952262349e+01
7.320000000000000000e+02 8.606076863661251686e-01 1.432527411790202905e+02 9.513570749482491706e-01 7.691637443220845682e+01 1.770862178955552935e+01
7.330000000000000000e+02 6.126700052173985611e-01 6.899209752730087963e+00 1.025882350386353226e+00 9.911960856661966091e+01 1.767999038924752853e+01
7.340000000000000000e+02 4.810198823033197124e-01 1.120553518136217619e+01 9.875818128890093694e-01 1.759445380275991155e+01 1.985183277866200768e+01
7.350000000000000000e+02 1.876824049755263513e-01 3.997702907560811258e+00 5.011091085085914720e-01 1.267549034862509103e+02 1.971415643467893020e+01
7.360000000000000000e+02 1.828012884329001386e-01 3.986567954259265356e+00 1.048149137488465499e+00 1.526242629997785230e+02 1.866028012617279330e+01
7.370000000000000000e+02 1.970752489860582990e-01 6.195843132563762623e+00 1.176511426014715589e+00 1.525410817424659058e+02 1.745045939087015086e+01
7.380000000000000000e+02 3.650945204446273684e-01 5.779215706126056062e+00 9.085154826640672310e-01 1.764017900415357687e+01 1.690087162589253467e+01
7.390000000000000000e+02 4.978160397824621941e-01 6.289461609248467866e+00 1.136134618748062985e+00 8.512298332266948364e+01 1.856738589880972512e+01
7.400000000000000000e+02 2.825113380421195863e-01 1.388448311755265507e+01 3.741135321496938393e-01 1.141407375177538484e+02 1.670408994300847283e+01
7.410000000000000000e+02 8.180175585227471569e-01 1.656516282007797258e+01 6.877430988200045059e-01 2.837214644283601572e+01 1.851696079110542570e+01
7.420000000000000000e+02 5.416007104961156893e-01 8.916332637888148227e+00 2.198986506553142650e+00 1.033412825596270892e+02 1.586328131825940346e+01
7.430000000000000000e+02 7.105353077139168194e-01 4.209448022505360854e+01 1.484168438259840350e+00 1.320104027648938541e+02 1.625551788892498806e+01
7.440000000000000000e+02 8.605646438110040597e-01 4.646671727713364675e+00 1.309461366487761680e+00 2.424590417837702603e+02 1.676283988685125337e+01
7.450000000000000000e+02 3.583354117088256019e-01 5.411606841663841649e+00 1.950908558366438728e+00 9.106324489740712806e+02 1.552615345152557502e+01
7.460000000000000000e+02 3.398029917572502612e-01 4.433392883160960807e+00 9.404344130220699816e-01 1.863770440015651957e+02 1.851648887781166408e+01
7.470000000000000000e+02 1.979738177075525685e-01 7.147212479011637143e+00 7.904838817228674319e-01 2.295010624693101420e+01 1.760069614548326200e+01
7.480000000000000000e+02 4.063701351896093494e-01 1.309005944663190135e+01 1.595137876241207620e+00 2.571542913677629372e+02 1.901304256088110378e+01
7.490000000000000000e+02 4.588180462375351931e-01 5.682942968484431923e+00 4.500375276641714883e-01 8.109792020962190691e+02 1.556553241246736619e+01
7.500000000000000000e+02 7.902390703886607026e-01 8.668381808364795660e+00 9.180223132654182772e-01 1.638462575884871342e+01 1.758941558439812525e+01
7.510000000000000000e+02 4.869612731688527374e-01 1.337372390319979232e+01 1.966977987213703871e+00 2.390491336279482368e+02 1.441030259617548381e+01
7.520000000000000000e+02 7.377351623556955840e-01 2.298620167940276104e+01 5.165551682919180543e-01 4.164466418332109043e+01 1.725222914575837763e+01
7.530000000000000000e+02 4.884248678406293842e-01 7.541390093845198983e+00 1.602523395383731897e+00 9.547451694033375702e+01 1.564365573177321522e+01
7.540000000000000000e+02 4.929793619360623991e-01 3.476060473887970570e+00 6.982451146179837753e-01 4.404998224984564104e+02 1.810813453669997841e+01
7.550000000000000000e+02 5.129255561651280271e-01 1.017505324233318298e+01 1.682673615602032102e+00 8.155636098497192279e+02 1.956004785932066170e+01
7.560000000000000000e+02 4.702037001733440080e-01 1.202148586075460379e+01 1.616622799841392233e+00 2.107388181451985361e+02 1.626023139267718420e+01
7.570000000000000000e+02 2.185809962313933763e-01 3.227074799200750022e+01 5.731938490076257109e-01 6.415587399712094907e+01 1.653357046863982660e+01
7.580000000000000000e+02 5.140459734014724003e-02 6.507319982750910725e+00 1.765693999873902076e+00 8.257239967469057262e+01 1.913804306919075060e+01
7.590000000000000000e+02 5.981269370383307526e-01 1.653686872450828815e+01 5.763798810714482190e-01 4.359432878767677266e+01 1.856691000550977222e+01
7.600000000000000000e+02 8.409397487843998098e-01 7.894543139601498005e+00 8.170368985260183514e-01 1.015924010240638324e+02 1.966029246576151834e+01
7.610000000000000000e+02 3.318736449877094929e-01 1.014950385660726440e+01 7.464268947101539986e-01 7.912862056935246358e+01 1.648400385496712772e+01
7.620000000000000000e+02 6.689256684347049120e-01 3.128122244793348017e+01 1.660078229057583732e+00 1.900961158506116817e+02 1.849820333469688904e+01
7.630000000000000000e+02 5.393882255772634027e-01 5.139424094488935779e+00 1.262361922873826092e+00 1.291405821189302117e+02 1.988677229285486447e+01
7.640000000000000000e+02 2.820215106887127843e-01 4.788162266320562566e+01 5.811299202414085263e-01 1.535617086012855452e+02 1.501229134112625374e+01
7.650000000000000000e+02 3.685713735310681693e-01 1.164738321867718085e+01 2.897857348434621283e+00 9.218603654970316086e+01 1.849286081277627147e+01
7.660000000000000000e+02 6.914182419595074069e-01 3.332502810889062062e+01 3.222072551940179386e-01 6.641522545985904458e+01 1.382673745352610517e+01
7.670000000000000000e+02 1.197139477659904805e-01 1.151132237912161571e+01 1.411469140206634165e+00 1.057264160487452642e+01 1.900681120083577724e+01
7.680000000000000000e+02 5.117553393737601652e-01 6.837591787157193401e+00 1.057896775879547002e+00 4.579092970984797830e+02 1.903763385254459450e+01
7.690000000000000000e+02 5.285219264424464436e-01 2.313861040662850854e+01 2.455797020653903484e+00 1.873926149814388111e+02 1.796107294069525295e+01
7.700000000000000000e+02 6.259887337896234971e-01 9.144356105379698008e+00 7.389726296446451625e-01 6.330278923494685728e+01 1.580179778978043359e+01
7.710000000000000000e+02 3.049415330066887475e-01 1.814496004045157918e+01 5.532348674144245138e-01 4.746968571667186154e+01 1.895022127088967068e+01
7.720000000000000000e+02 3.829220087196986144e-01 4.964277156891107268e+00 1.065673541832505400e+00 8.009791463007405810e+01 1.782187463979780517e+01
7.730000000000000000e+02 5.778298160360015867e-01 9.286815460478480944e+00 8.463288974711808965e-01 2.666962376239583321e+01 1.710321320443705417e+01
7.740000000000000000e+02 6.679838885473236010e-01 1.381232793403914272e+01 5.127482276309548448e-01 7.676219036253661443e+02 1.994907791365342931e+01
